feature_A,feature_B,class
0.4375698415818856,1.051077830642921,0
1.705519602254312,0.7507394890022057,1
-0.5937725707530892,0.4948307861817723,0
0.971204829522812,-1.3969762991876709,1
1.2638759680832339,-0.005419144826819905,0
-0.09537643695080189,1.2670253148564679,0
0.9595891013168977,-0.43416919747141136,1
1.0397623290895348,0.7597926839883777,0
-1.2790369718999928,0.38095706692526243,0
0.5966499316495284,0.6911068228747738,0
2.283730849031251,0.414486512842151,1
0.46133601325974993,-0.7034860792582588,1
0.4725580177575438,0.9896080894428199,0
1.5365593960618722,-0.011542789640108575,1
0.6253277403228557,0.3634982364253662,0
1.4097784047308088,-0.3899951636082357,1
-0.7311992063482451,1.0549591842716928,0
1.0566644814713464,0.8373049291716734,0
-0.3832644155144123,0.7693568714788908,0
0.8470714066376251,-0.48157560349553596,1
0.5733111718346806,0.5959672467130588,0
2.130321455713791,-0.07440080011647843,1
0.1421802848059843,0.4054565302285868,1
0.2493295848482699,0.5462183049056127,1
1.5883043112188877,-0.5959082668244476,1
1.612774912864006,-0.1426175251431927,1
-0.05468820299611549,1.057176885619824,0
-0.45733867687398927,0.6410193877606079,0
0.2803753047109537,0.5532932097800305,0
0.1808527960838557,0.4422257623287798,1
-0.5831065136333715,-0.15870235661431936,0
-0.5772465290264512,1.0139154784462878,0
0.7589810488080421,0.8197064476370383,0
1.3743540794727398,0.2880989245924597,1
0.03399126073711102,1.0039972311071386,0
0.8344269725900344,-0.06633557668810464,0
-0.5962446782531359,0.050573845772611176,1
1.816825962789042,0.18767681173706963,1
0.22693402708775665,-0.08455475035755287,1
-0.5962076550291482,0.8052999673642339,0
-0.3868751337133821,0.7737505621693184,0
0.5312515162592863,1.236444561257602,0
2.265806962513947,0.566520693546514,1
-0.1895038722490951,-0.47280011552738094,1
-0.184386370458068,1.399509785983536,0
0.18440324603751285,-0.3771184204398207,1
0.8943232123803111,0.1080849625057475,0
1.3451038913624611,0.5339712575063376,1
-0.24832262611814693,0.5339679524348498,0
-1.1260848051291308,-0.12512575679113425,0
2.6466596668534037,0.3590744614416669,1
-0.10830650453500176,1.3027931197503722,0
-0.7566550385456877,0.8965605941504903,0
0.8620332266358243,0.15037998398368446,0
-1.4183626570247974,0.34681626197409915,0
1.850845330868866,-0.654876913988352,1
0.29842785094240587,1.858976514040174,0
-0.35583799790301607,-0.048753394616707205,1
0.387968410614626,-0.7011653121986993,1
-0.30684791984521087,0.44116674021407415,1
-1.1326506001958403,0.5218298007277076,0
-0.3706511990971919,0.6942580866985951,0
1.4240815325053124,-0.3017334810467328,1
0.5722033413148746,1.0110435968316913,0
-0.8230853511902139,0.8521349568638882,0
1.2793381748167993,0.3975879855152247,0
0.2504035849408285,0.21541176017806418,1
-1.0197451567693498,0.907397563812,0
1.2014756735831726,0.32605707881279244,0
0.8007209096816414,0.24887076309663075,0
0.42894339240374263,0.6442353697373168,1
0.19749019882184338,-0.17914722575101338,1
0.9404216985082274,-0.3503293119012962,1
0.21008023383089588,-0.13548220601012995,1
0.9751641410629743,-0.3279846813042122,1
0.3142805222117892,-0.13158024599999135,1
1.4833243186999454,-0.13051886061586943,1
0.15066956759675143,1.0548696211972501,0
2.1406739902342125,0.0011707334454885698,1
1.2678361869783772,-0.15646214821216908,1
1.190654905131463,-0.4595847859263466,1
0.12282729899771722,1.2862862683799454,0
-0.1542387213787481,-0.12969702511743092,1
1.0304322032927988,1.0911162953024687,0
0.1282560775269633,-0.03314462849604283,0
-0.7993586033154141,0.9396553044497095,0
-0.3285816527477727,1.0177370540949107,0
1.7879244190795764,-0.5197998208290234,1
0.1505816965755623,0.3295410980389868,0
-1.3973880246247863,-0.3576514752299587,0
-0.5871056372660167,1.0473431899150007,0
0.3729192257910495,-0.21834897895195032,1
0.8451979785673198,-0.050192845547956944,1
1.5600519896875484,-0.6110541242708151,1
0.8726014146393425,-0.44121119378933454,1
-0.11657467630745996,1.3636333371601244,0
0.6019753495662602,1.013977792110035,0
-0.7889582364248254,0.5496523383618969,0
-0.289533172738682,0.34835693645572674,1
-0.8522984812621514,1.0722040081314455,0
0.9502218617758575,0.45346529040267863,0
1.0701140107495737,0.16157169230773716,1
-0.32497779420603173,0.6242386635067718,0
-0.6866977714146896,0.649322428389361,0
0.07625465557253028,0.017437965951137023,1
0.03242090963863975,1.0561752055453733,0
0.5170859670600932,-0.7495485000737143,1
1.2037363322053312,0.13042996925013506,1
-0.185091925560012,0.9923960581856504,0
-0.39243433340194384,0.29092506322057377,1
0.8350648756683318,-0.037300145278814256,1
0.12540017436439643,1.0943904137998821,0
-1.3861377289908163,0.19261208591336018,0
2.0223490471103784,-0.016875264462382706,1
-0.13106651659803045,0.04632795910778109,1
1.8401142830527912,-0.05968139260426231,1
2.6082368483020035,0.67937540207561,1
-0.959414281969978,1.1590131588711887,0
1.7274056392313601,1.0175330734852948,1
0.5245134100433766,0.8708300094255665,0
0.6146797014932163,-0.24965492498782535,1
1.2522549558207698,0.3811105429460313,1
0.7231150551068061,0.3124506478574696,1
-0.9746727382112191,0.9118954859298648,0
1.8143935537695632,-0.2665421824779835,1
1.100727937804075,0.32192911300783317,0
0.20533818155104894,-0.1515966211299997,1
1.3937838612319173,0.2688175855179632,1
1.272557941903913,-0.28104318657612104,1
0.606985897048566,0.7327353933424638,0
0.08092194692816691,0.4527494411022489,1
-0.01707248447700127,-0.09458119174646715,1
0.325699234031598,1.3875362433471374,0
1.6529916640506652,-0.16311560741890535,1
-0.08065922975396819,-0.2167775766141122,1
1.6122523384639587,-0.2871397837521861,1
0.22819068378680957,-0.6655573905363321,1
-0.11549126998328088,1.0993394492916935,0
1.0404314318532597,0.9397833003949583,0
-0.3685701369321962,0.9291535825357702,0
1.7891818564554978,0.970003573453455,1
1.9335711850843713,0.11761319091480874,1
-0.3142793308697246,0.601756732743982,0
1.8815055897903195,-0.40675358390215405,1
-0.23282071600970286,0.4697841447918181,0
2.468723383512367,-0.42574480504780876,1
1.1629199266598202,0.3305492924877618,0
0.9952718448232278,0.30887655018919424,0
-0.7664451271300017,0.756098323947618,0
-0.21610925110181023,0.04339228818792948,1
1.4919126199375372,-0.8429441371675745,1
0.5903539685430096,-0.18920181038175643,1
0.6030915877155033,-0.7610131856364944,1
0.5496155105490308,-0.24960260965216496,1
1.580748341649573,0.17029833096422686,1
1.1433123594000454,-0.1498889160020063,1
2.1191533713114863,0.20503532898292232,1
1.0751044787501511,-0.06763393078736427,0
-0.7450379901542147,0.1573346272058429,0
0.67485904296848,-0.41318290342617503,1
-0.2627543283067066,-0.21536736395118028,1
-0.27599185432765017,0.16741693889869785,1
2.071738256449254,-0.15507940050087865,1
-0.5560366078680163,0.6117398934804781,0
0.2018386062390473,0.48438787845761094,0
1.267463363871057,-0.26584400581049966,1
0.4944427779878646,-0.3805234292296291,1
0.6933105190620603,-0.11205792430951911,1
1.2725964279908113,-0.7691849912552481,1
1.050740942517821,-0.17452259783351953,1
1.4944478016879577,-0.15078094865573272,1
0.08585717377016666,0.8979014317153545,0
1.6524588892758976,-0.314972859925008,1
-0.8325675792267659,0.7600053836582286,0
0.23427273201247562,1.043208338299165,0
1.3114807239003143,-0.08653041279929197,1
-0.037603538852175794,-0.12337501556912323,1
1.0303622342579246,-0.7858265419530919,1
0.31572825305363184,0.2633092790877868,1
-0.9047600654573738,0.7089048895766955,0
0.7405460900403833,0.2931722014986132,0
0.3888437015530751,1.3799961462155246,0
0.7676292226040544,0.4175594850140613,0
-0.9178238146550783,-0.26364437446283717,0
-0.9213088209843747,0.37578257944725496,0
-0.17833256996706637,0.6855001910752195,0
0.9934511815027398,0.9790454395128703,0
0.7062174217506869,-0.12204602286444269,1
-0.11001339707662389,1.3264954659319441,0
-0.8228711159834493,0.19228557663794565,0
2.075456718897976,-0.24597871128467705,1
0.9571293132439321,0.7642095077770695,0
-0.3191808178018238,0.7096612974400477,0
0.8123495560928946,-0.41447327806669837,1
-0.06827567883301332,1.2161417883105543,0
1.6111419760290768,0.3314139916672704,1
-0.03525461612772529,1.1267867523557022,0
1.8016302035904117,-0.6060503541324402,1
1.3162940014302402,-0.5441350479028213,1
0.6412443816002479,1.277540434541611,0
-1.1869061754224433,0.580888158687805,0
0.6411997751011573,1.1683634056233652,0
0.9324211098917807,0.502851120394408,0
1.3476151896449338,-0.38851912362096486,1
0.7040693941637856,1.0927803069998299,0
0.04056750537848447,-0.10341018035836858,1
0.7996324235837354,-0.6631004566329056,1
0.18112642179281518,1.000732447327286,0
-1.2898353558772948,0.4656439377375453,0
-1.2427297924135807,0.6445931814895584,0
0.6812120854635423,-0.44096313572938395,0
0.26130286354558435,0.892055928741863,0
1.6926599517240455,0.4884617510932259,1
1.936330455533499,0.26768464407265335,1
0.22609176406259868,1.3853748680235436,0
-0.1026064792234204,0.1448114729434303,1
-0.9085265227043434,1.1292013421268963,0
0.4350464711152271,0.5572142242719,1
1.3186355716264977,0.2588389899330572,1
-0.7012013394270482,0.5947939399810581,0
0.35992500262481864,0.7689826732118057,0
-0.08636122348432251,0.08791854978051072,1
1.8607822527156432,-0.39298850742252245,1
1.932356348483547,-0.8992359380774948,1
0.4420574327277661,-0.4696068722663495,1
-0.2663674622868507,0.9605057707025446,0
1.5901317623101483,0.24873694656269948,0
-0.07843317353720336,0.054760921698045695,1
0.25520190318769115,0.5624739447348055,1
1.036663238265544,-0.38833139617786316,1
0.24555361449185636,1.3684495802394614,0
0.2702008651130944,0.6929631113347285,1
0.8494394532192784,0.12194318679700149,0
0.43498453293108863,-0.17263541360213652,1
-0.8067243093753038,0.5572389841161557,0
-1.105744604858806,0.17123638935424695,0
-0.162699104635265,-0.2093805437546458,1
-0.36473386416343384,0.9905499833497918,0
1.6385632649835773,-0.2891884881404737,1
1.9048594610800471,0.32442109600839847,1
-1.0338844618231864,0.9963516094431825,0
-0.31850892924707996,0.4987402678554252,0
0.8212022204616185,1.037365037481987,0
0.8634408453304596,-0.8619125986518492,1
1.4988599716422537,-0.4404242056281381,1
0.5803915386304862,1.0853193896461057,0
0.5105658853551868,0.2580453088175747,1
1.9102010371509166,0.3984876302478575,1
-0.4286466354717138,1.0972902137007818,0
0.6897843751901099,0.5670327931672077,0
0.17891344777171017,0.05053830798493941,1
0.5361685263525864,0.2945832844479212,0
1.1522911034565353,-0.05769833612957535,0
0.721839249875464,-0.19303654967270029,1
-1.330557870315642,0.39896983784467144,0
-1.0825681799417153,0.6354417162712147,0
0.018444364687702646,0.9547205060946117,0
0.3494930576740925,-0.20186394825924256,1
-0.5873166644432429,1.0258817437427648,0
1.6386186729650836,-0.20333640117289536,1
0.5400033501150918,-0.6897573026863028,1
1.1067833439344117,-0.5113771025369304,1
0.7638106208708699,0.45313559246488444,0
1.782201888813833,0.44891918180684043,0
-0.3138478472742754,1.0585636533165146,0
0.8477557519769262,0.24949337972021465,0
1.1957867662494541,0.5585141477433662,0
-1.1119021116607397,0.5334548263069117,0
1.0051507321471944,0.4451458529278751,0
-0.9963189817597868,-0.007986930388406265,0
1.0473877162319254,1.079721823953883,0
1.667358377022944,-0.5680298467531507,1
-0.42821002699765803,0.3520749099286702,0
-1.0223728664577898,0.08121284394346157,0
0.9856200094791323,0.04582215132732961,0
1.6137463166045378,0.45517467250424704,1
0.16059453897357728,0.47627157432277756,0
0.49023323567466,-0.5674276370297443,1
0.325538199543969,1.3252632778627238,0
-0.6585847776656037,0.07744348780622823,0
-0.5999966830990304,0.21551614190078827,0
-0.5330841256041916,0.8127883430424667,0
2.165304233297602,-0.17243819820146047,1
1.3771843243566233,0.4362232468540492,0
0.6663239131892473,-0.39282280583997564,1
0.6051902690128005,0.2139460822944701,1
-0.5269853073850967,0.9072191339790414,0
0.4003586617144309,0.1744341498674548,1
0.7310192864891671,1.0979119818777054,0
0.7666628847653758,0.9019029461380015,0
1.35833936042944,0.3366652158180838,0
0.8065223572686442,-0.1392278026603416,0
0.7130982642572598,0.9841659075742779,0
0.6236745229618444,-0.2934491320291809,1
0.7649184811205421,-0.2768412177172509,1
-0.8838482200488014,0.8217990327053742,0
0.7914222849294524,-0.7435297512886525,1
0.22527011154647772,0.8170129229577385,1
0.5286124739699314,1.1508182160115572,0
-1.1908772150930136,0.9003336836283357,0
2.1274560407892054,0.09947284286438302,1
0.8045603867577161,0.9404029766446802,0
1.6311187604837416,0.32517549388859235,0
0.7902737096153312,-0.3855140093030984,1
1.2205859903045657,0.7058365834699865,0
1.3179406070855402,-0.2144074455373059,1
0.564431684934795,0.7918292038503111,0
-0.8606736441624357,0.3286446559718025,0
1.5318203852969292,-0.12216667751053795,1
-1.0108234188441563,0.5839646531000945,0
2.0058222383362847,0.04892419799935219,1
0.12303217507367838,1.7602811629029644,0
0.5525584633160282,0.4145212694288967,0
1.5883834769334297,-0.6730795394225885,1
-0.4780248218335168,-0.0851691411260598,0
0.7623629974129211,-0.2847968519826257,1
0.9343264925587004,-0.5626069174485571,1
0.08484822484366702,-0.4972022327335025,1
1.1514555260936112,-0.12350487471341182,1
0.42155180346002286,-0.5324831398466902,1
-0.730901724053583,0.28482890598765687,0
-0.547989151855905,-0.11744982928621533,0
0.15924879781833573,0.8343298220111741,0
1.0681410588023343,0.5653456545850617,0
1.7221095788517136,0.19534601114529399,1
0.2943337642536354,0.08646207277039597,1
2.396037796831631,0.03348405908256272,1
-0.3363052316358276,0.8546876479629226,0
0.6038672968972977,-0.4988368609472592,1
-0.6892361124517186,0.06615092776438466,0
0.7152125478124745,-0.6574190652387598,1
-0.25444245330264215,1.3079395337158277,0
1.527514808493761,-0.3660019183743194,1
-0.03405126858192631,0.9987963576273468,1
-1.119757208678811,0.37761042932624683,0
1.2345836029019852,-0.13327265404348362,1
0.5125448126146397,-0.8010272181156708,1
2.3426203888938875,0.376092609452505,1
-0.547356117637157,-0.16475097613886608,0
-0.6548287571229676,0.2379146391726172,0
-0.21609366934312269,1.3349750939164768,0
0.49898170699866534,-0.44264634154488686,1
0.9565116938065188,-0.6030443149297714,1
-0.6305123904600325,0.4838039769412948,0
0.35874554188402896,0.12436012887304954,0
1.1896908498979402,-0.5454201614424562,1
1.3451115786876369,-0.5291924469055245,1
1.3924355267107325,-0.6443823041251995,1
0.5890377367864192,0.3904893331960916,1
-0.5376298765634813,0.35400427507546944,0
-1.0165242046604752,0.5375427808150425,0
-0.04322018490929184,0.44128199615365815,1
-0.23677067455678918,0.6685436849893367,0
-0.04433443058346462,0.3102478423457561,1
0.8779436694870701,-0.2098075781877762,1
0.746831422808033,-0.6147363065043209,1
-1.1051763920194957,0.17436574109052666,0
0.9374491501849088,-0.2524954654184313,0
-0.7498960106064466,0.415737481976726,0
-0.14734986322929944,0.6324305108734337,0
-0.30668951831555935,1.0880101792205203,0
0.1542807933363421,0.37320681818266377,0
-0.29489886764471523,0.5044162462994586,0
-0.01349545488184914,-0.06932547907834753,1
2.4023799082846304,-0.02763159844004484,1
1.0787930010719824,0.5539129652463306,0
2.2687311678055293,-0.14678766024471368,1
-0.8597405506145205,0.7362285284618778,0
0.75304225591952,0.6660092297948015,0
0.013472406808021142,-0.07569682489444515,1
-0.6823883648948414,1.2417460991062248,0
0.36140537788466953,0.6623988807791605,0
0.7825859139735285,-0.52530616595534,1
1.350669826018492,0.5480857684147651,0
-0.5469025472139648,0.38903385123712975,0
0.8952603907192156,0.41312573739857145,0
-0.8395408875671992,-0.5421606530119234,0
-0.34528342124767913,1.112815723988056,0
0.9233156249148149,-0.4307292306771173,1
1.9936554640264745,-0.4437187302569939,1
0.40587124035966526,-0.6919797396234755,1
-0.11162849405331038,0.038667059088761224,1
0.18900355894638413,0.9033171036888888,0
0.2511497610603862,0.1056778617456457,1
0.552409790703349,-0.6767178421066607,1
0.6449185733481104,0.35767826743925096,0
-0.1573049765079602,-0.35795220211986545,1
-0.0858970777751058,0.6829972231788795,0
-0.6132614519119227,0.5078083372516511,0
2.0072882930338554,-0.3702484392693147,1
-0.43949933327328605,0.3462553513127937,0
1.9058754506496944,-0.4826959808927437,1
0.3198302485142058,-0.11889545921093048,1
0.5392275304247425,-0.9343733326032867,1
1.5376006716465271,-0.2831147945237286,1
-1.1711209569748537,0.430642700411683,0
0.3786479333578203,0.9857119421255846,0
0.8074624040283088,-0.21847591743236106,1
-0.9534258627090214,0.43187015772237597,0
1.016611430542691,0.5160498417734636,0
-0.21438921583532722,0.6962604842307428,0
0.8687976068336581,-0.9825909685924158,1
0.3122118654055511,0.7870041785002612,0
1.1937962975639151,0.3161444649751901,0
0.2868162601041301,0.3053116194605293,1
1.0722421857962554,-0.8192807240616248,1
0.363617566971027,-0.26376300891127324,0
1.736753762893963,0.12563376252203598,1
-1.3946916623779329,0.439493461603096,0
1.3871811867201571,0.08713984119744878,1
1.6050545921388626,-0.49108568625224747,1
-0.6822495241012669,0.7450963989699753,0
0.16741047834953854,0.5679274065247943,0
0.2268268853083046,0.5201947286274492,1
0.2848431512753944,0.4146002084677385,1
-0.13362395385165765,0.2033274306663833,1
0.06360047289239013,-0.18325440359429637,1
-0.40529470561257624,0.16030192871758037,1
1.7783502732508185,-1.2484755665327805,1
1.3579236295219774,-0.9208740492272756,1
1.7097422999394576,-0.31027340955910493,1
2.151692181095768,0.15338005129802623,1
1.073191568654485,-0.10229428713892613,0
0.45544566531967134,0.8022945025322304,0
-0.03890926190525329,0.8024240688311219,0
1.3889081041645621,-0.5900180072679562,1
2.273825473732767,0.21551111225241376,1
-0.2782064938933311,0.5889595254314857,0
0.18683262757456143,1.0515380334876678,0
-0.3393095219394402,0.8511349127967556,0
1.8350710831848587,-0.640856489491435,1
1.5882599179676034,-0.5385224764578016,1
0.8074914402626925,-0.1953794687959546,1
2.0692263257197805,0.04688647941415053,1
-0.1192000951552844,0.8113418591885528,0
1.6271973925273922,-0.32373301501698315,1
0.6053275450697847,-0.4110319384768739,1
-0.6660496915845187,0.4004750329214396,0
-0.07072943136957441,0.36480658775081154,1
0.5290191906824191,0.5208013208909299,0
2.046962122386165,-0.39992761769115953,1
1.8377855919434443,0.025712362444379473,1
0.9032819605050117,0.23836904535254244,0
1.629622739324155,-0.23722160285773736,1
2.0289542842608808,0.54184531338154,1
0.733318359406097,0.8795779052670009,0
1.6817515309714979,-0.48080413204656336,1
0.35655269047130106,0.7894670114807432,1
1.509605004549158,-0.09419747463162698,1
1.8625286469482185,0.2512650559305661,1
0.5029916301440374,1.6166332209784922,0
0.963057113719937,1.0963319673925487,0
1.335571502796723,0.12641676832871726,0
0.20385146876862353,0.7886904292732958,0
-0.14653984616746424,0.11751861291809562,1
0.16828881981945684,0.2570619602571196,1
-0.9689969549712818,0.5291766041268839,0
0.8936227630142377,-0.4358231118913983,1
0.3792895072653089,-0.45712305629398586,1
1.065693505893144,-0.2182394417452721,1
1.3599346566600516,0.25941722164242664,0
1.0768238242964217,0.5240481220612949,0
0.5728941907362552,0.9135857781109225,0
1.753585492946205,-0.5243741746939533,1
1.601115458280604,-0.21296380139629864,1
-0.6879431967019444,0.8597204115014462,0
1.1332093497048228,0.2952924667365715,0
-0.7031429143454287,0.8717424538076798,0
-0.19701387149841337,0.9301442024922478,0
1.5191068735303126,0.03474185853418654,0
-0.5273737929906159,1.2609554991783392,0
-0.0188527640837986,1.0992565391565026,0
-1.115113557215205,0.26264699756182414,0
0.9237259355429238,0.6466897182101776,0
-1.0793392865925042,0.06718333731336561,0
0.39517330894172475,0.6170826920903727,0
-0.12634855736667988,0.22050998800399557,1
-0.27726628900228245,1.43106773943488,0
-1.4940854718304317,0.8150165462340038,0
-0.16564330597800145,-0.0324870246294901,1
0.8366817402971938,-0.6951628642129611,1
1.4071536518971886,0.07410914829701387,1
1.3666355388709792,-0.4557611437072829,1
1.172106983362731,0.45270266767881406,0
0.7073731680971864,0.45228249833389933,0
0.13186728396366154,0.906046748858685,0
-0.9394097974722515,0.27681269886242943,0
-1.0273958300796737,-0.17958263782008435,0
-0.7359221293484618,-0.2615143508974018,0
2.4524518474826924,0.11339475960354592,1
1.1240874765117463,-0.4768830004873902,1
1.5255661966693346,-0.14709891707510686,1
-0.6400755575155395,0.8311862161419822,0
1.9400371914886692,0.02659478729890244,1
0.720944488281934,0.09557400589061055,0
-0.3570036517254357,0.8769842476442237,0
1.9275590149360893,0.21485910220943052,0
1.1421220005791197,0.1714796966076486,1
1.6343522484582649,-0.20366793062866412,1
-0.023854804598800766,0.4397912602447745,1
-0.7071337332727299,0.7515071877057942,0
1.630851112924049,-0.4432262448589765,1
0.867054519955722,-0.11444359851725411,1
-0.08609349511882969,0.08688616611346367,1
0.06861206647663853,0.4942651091491129,0
-0.6537086780177845,0.41405916332960824,0
-0.7606628811249239,0.902978642424425,0
1.8004757799064812,0.08208318659507723,1
1.4184987805859564,-0.6080069260833039,1
0.2953817544472718,0.8878791673186931,0
0.8003053297407126,0.3789416951122439,0
0.7276494630577008,1.0252026467977529,0
2.354692188021432,0.39827732722302145,1
0.2355513827665638,0.9808935947459436,0
0.5188024184596123,0.8331302542642717,0
0.4500995572831088,-0.12375366065978526,1
-0.7343041938060912,0.3447975132754785,0
1.1145903142859974,0.05151752402416211,0
2.3696984585530463,-0.08029753052737959,1
1.5464174832589475,-0.4533688167177731,1
1.6329468014488122,-0.5266220931781708,1
0.16544396567627115,0.18358936132692083,1
0.3559085354715691,-0.06076571068583708,1
1.989043567435344,-0.013561253957350982,1
0.4434154358478246,0.061949059089624,0
-0.02311870983783701,1.2957486085139085,0
0.013838069776392958,-0.07636638514088512,1
0.42187045452612115,0.2818710180954174,1
2.416691918671592,0.123811889997686,1
-0.427642703482898,1.0267333672208576,0
1.4366937069217176,-0.7313003606933011,1
1.3505280671719901,-0.31355555208546665,1
0.2996632371332214,0.7941704159919464,0
0.6356602477648426,-0.571037539652704,1
2.073473861058221,0.42881224501790705,1
-0.24065624050312884,0.29030232138938916,1
-1.4169410490396677,0.4781979241000092,0
1.3510529477480477,-0.49096728781226195,1
0.3989442848459193,0.4017619430820708,1
1.6562842906515767,0.28430213127658743,1
1.2944641511759511,-0.48153016116720476,1
0.41259983796531546,-1.0578657913379663,1
0.8212225193253213,-0.5077205001250287,1
1.688961147268958,0.20411610545325298,1
1.1781145606409862,-0.49787852730341586,1
0.3334648534220392,-0.09355311326491617,1
0.07500596949157257,1.6013687325236692,0
-0.6711757289626664,1.0903344245621824,0
-0.667668654557775,0.6733985666579216,0
